Day,target,mean_sent,STOCH_slowk,STOCH_slowd,MACD,MACD_hist,CCI_5,CCI_10,CCI_21,CCI_50,MOM_5,MOM_10,MOM_21,RSI_5,RSI_10,RSI_21,RSI_50
2017-05-13,1.0,0.009330125250203323,68.97287382796695,75.45587132403479,150.96619901606437,24.72203034085348,-59.91279235787801,53.43657518924981,97.99089564838071,172.2994610783544,81.56005800000003,314.820068,573.200073,69.33671579757032,75.79567881537218,75.8677058642478,69.21345646909435
2017-05-14,1.0,0.009866409564005769,61.93804843641021,68.29900830812853,151.62248715356668,20.30265478268464,58.16725958609389,75.4517050197773,105.962522378547,175.98341979843337,53.550048999999944,271.23999000000003,601.700073,69.8001681786438,76.01065495086578,75.99488491882818,69.29583174669793
2017-05-15,0.0,0.01230735752180705,59.68290756596375,63.531276610113736,144.7864468378939,10.77329157360947,-61.69797771963638,25.70093954183189,79.68232622081872,146.73175014439823,-48.699951000000056,182.98010299999987,488.2800299999999,52.3674933434594,64.75139723453186,69.24352543217846,66.11517491185549
2017-05-16,0.0,0.011141796267271626,50.224872773212525,57.28194292519559,137.4630857035304,2.7599443513967685,-99.42943469764909,-11.271601318558705,66.85039866362705,131.34548405067594,-114.11999500000002,155.6499020000001,468.959961,51.46026187781694,64.15511400371669,68.88067960485145,65.94076700862081
2017-05-17,1.0,0.009403764652054268,56.04373207447558,55.317170804550706,138.50623033383204,3.042471185358721,58.60887118703223,60.972525819657925,80.22288586490694,138.3316528435607,114.84997599999997,242.38000499999998,558.01001,69.06991824583754,71.75360636617441,72.81338077590205,68.19179830276786
2017-05-18,1.0,0.010218596972374087,74.13615525735082,60.13492003501307,141.6985992113182,4.987872050275911,138.35456430175142,178.81095863502847,103.10831050841529,151.54196671095474,83.73999000000003,165.30004800000006,570.920044,74.53857001379265,74.58841346439455,74.42094610926398,69.1763503200275
2017-05-19,1.0,0.009618012392370612,92.28253339296748,74.15414024159806,150.4871612639206,11.02114728230265,125.56275157057945,209.92540380790058,132.2760979529034,167.05183441149492,178.79992700000003,232.34997599999997,671.229981,82.33989957543469,79.21999997431011,77.24484282240837,71.00671307103747
2017-05-20,1.0,0.012447742866343285,96.1891981971504,87.53596228248966,163.39732209414842,19.145046490024384,112.54144486908663,188.4505339136737,159.6631242545215,178.2344935885299,346.29992600000014,297.5999750000001,762.9399410000001,87.15732214779202,82.65940151032434,79.56487609483132,72.63095241348789
2017-05-21,0.0,0.011861379670134883,92.68608816805595,93.7192732527247,168.17756177487786,19.14022893660305,84.37788536205923,134.35613091766984,159.5435175143689,170.16311939478672,306.75,192.63000499999998,693.3099360000001,75.59252450830945,76.35880655917128,75.91836034526843,70.81469464636064
2017-05-22,1.0,0.012538067509504997,85.56518564410105,91.48015733643591,180.55207543043662,25.211794073729436,111.35954399139031,136.27418940024359,193.15362920020004,182.31577601292494,334.3099360000001,449.1599120000001,751.7999260000001,83.76856992695039,81.19552091562623,78.9890382978056,72.91373653688336
2017-05-23,1.0,0.010705924887486075,85.53420764309425,87.92849381841718,199.9177264662112,35.661956087603215,122.02294558845524,139.41216789113494,204.43856998114182,193.73514411294886,431.769898,515.509888,867.599976,88.92556898388172,84.99008540630946,81.71204027248467,74.95760017439792
